date,mean_temperature,max_temperature,min_temperature
2006-10-20,18.15833333333333,19.9,16.9
2006-10-21,18.82916666666667,22.1,15.9
2006-10-22,20.55,24.8,17.2
2006-10-23,20.8,23.4,17.2
2006-10-24,21.54583333333333,23.5,20.5
2006-10-25,22.45416666666667,26.0,18.9
2006-10-26,22.224999999999998,30.8,19.6
2006-10-27,19.8125,23.1,14.1
2006-10-28,19.820833333333333,24.7,15.3
2006-10-29,22.22083333333333,26.3,19.4
2006-10-30,21.912499999999998,24.2,19.5
2006-10-31,23.55416666666667,26.8,21.5
2006-11-01,22.670833333333334,23.9,21.6
2006-11-02,22.862499999999997,25.7,21.5
2006-11-03,22.537499999999998,25.7,19.6
2006-11-04,20.650000000000002,21.6,19.5
2006-11-05,20.253985507246366,20.426086956521736,19.4
2006-11-06,21.958333333333332,24.4,20.5
2006-11-07,21.35416666666666,23.2,18.8
2006-11-08,18.870833333333334,21.4,16.7
2006-11-09,17.987499999999997,21.0,15.0
2006-11-10,18.379166666666663,24.3,10.5
2006-11-11,18.456521739130434,23.7,13.4
2006-11-12,19.641666666666662,23.4,16.2
2006-11-13,20.650000000000002,24.8,16.4
2006-11-14,19.812500000000004,23.8,17.2
2006-11-15,22.63333333333333,27.4,18.3
2006-11-16,24.55416666666667,28.6,21.3
2006-11-17,24.662499999999998,29.5,22.1
2006-11-18,22.516666666666666,24.0,20.6
2006-11-19,20.716666666666665,22.3,19.6
2006-11-20,19.64583333333333,21.3,18.1
2006-11-21,20.716666666666665,24.6,17.5
2006-11-22,23.95,28.2,20.2
2006-11-23,23.795833333333334,28.2,19.3
2006-11-24,23.849999999999998,27.4,20.5
2006-11-25,24.233333333333334,26.4,21.8
2006-11-26,23.291666666666668,26.3,22.1
2006-11-27,21.12916666666667,22.0,19.8
2006-11-28,20.337500000000002,21.6,19.1
2006-11-29,21.220833333333335,22.4,20.1
2006-11-30,20.854166666666668,23.1,19.6
2006-12-01,21.516666666666666,25.5,17.2
2006-12-02,22.808333333333334,25.0,20.8
2006-12-03,24.05416666666666,27.4,21.4
2006-12-04,25.125,29.4,22.4
2006-12-05,23.430434782608696,23.43043478260869,23.43043478260869
2006-12-06,23.441666666666666,25.6,22.0
2006-12-07,21.941666666666663,23.2,21.1
2006-12-08,20.599999999999998,22.7,18.1
2006-12-09,22.40416666666667,25.9,19.4
2006-12-10,23.825,25.8,21.9
2006-12-11,23.112500000000008,25.5,20.5
2006-12-12,22.837500000000002,26.3,19.5
2006-12-13,23.537499999999998,24.5,22.5
2006-12-14,24.532608695652183,26.7,22.8
2006-12-15,25.729166666666668,28.7,22.5
2006-12-16,26.987499999999997,30.4,23.7
2006-12-17,26.912499999999998,30.5,24.2
2006-12-18,26.775000000000002,29.1,24.1
2006-12-19,26.45416666666667,30.3,24.1
2006-12-20,27.970833333333335,32.8,24.1
2006-12-21,25.687500000000004,28.4,22.7
2006-12-22,24.016666666666662,26.4,22.0
2006-12-23,24.28823529411765,28.1,22.4
2006-12-24,25.742857142857137,25.742857142857144,25.742857142857144
2006-12-25,25.25,25.6,24.9
2006-12-26,25.591666666666658,25.591666666666665,25.591666666666665
2006-12-27,24.91666666666666,28.2,21.7
2006-12-28,25.424999999999997,29.8,21.5
2006-12-29,26.00833333333333,28.4,22.9
2006-12-30,26.024999999999995,30.3,21.3
2006-12-31,26.39583333333333,30.2,22.9
2007-01-01,26.549999999999997,30.3,23.4
2007-01-02,26.099999999999998,29.1,23.7
2007-01-03,25.441666666666663,27.9,23.6
2007-01-04,25.541666666666668,27.8,23.5
2007-01-05,25.516666666666666,29.4,23.4
2007-01-06,25.812499999999996,28.7,24.5
2007-01-07,24.037500000000005,25.7,22.6
2007-01-08,23.879166666666666,27.2,21.0
2007-01-09,24.000000000000004,27.2,21.5
2007-01-10,25.483333333333334,29.3,22.5
2007-01-11,26.20416666666667,28.8,24.1
2007-01-12,25.508333333333336,29.5,23.6
2007-01-13,25.404166666666665,29.4,20.2
2007-01-14,24.391666666666666,28.1,21.1
2007-01-15,23.42916666666667,26.4,21.3
2007-01-16,23.716666666666665,27.5,19.3
2007-01-17,24.45,28.5,22.1
2007-01-18,25.316666666666663,31.2,22.3
2007-01-19,25.45416666666667,30.6,21.2
2007-01-20,25.866666666666664,29.4,22.1
2007-01-21,24.066666666666666,25.5,22.8
2007-01-22,22.94583333333333,26.0,20.7
2007-01-23,23.908333333333335,27.2,20.2
2007-01-24,25.233333333333334,28.5,20.8
2007-01-25,26.358333333333334,29.7,22.9
2007-01-26,26.65833333333333,30.7,23.8
2007-01-27,27.099999999999998,33.0,24.3
2007-01-28,26.891666666666666,31.8,23.6
2007-01-29,25.291666666666668,26.7,23.4
2007-01-30,24.649999999999995,28.5,19.9
2007-01-31,24.77083333333333,27.9,21.4
2007-02-01,25.525000000000006,29.0,23.3
2007-02-02,24.412500000000005,28.8,19.4
2007-02-03,24.91666666666666,29.3,20.3
2007-02-04,25.166666666666668,29.5,20.4
2007-02-05,25.941666666666666,29.0,21.9
2007-02-06,27.954166666666676,34.3,24.3
2007-02-07,26.379166666666674,29.5,23.3
2007-02-08,25.78333333333333,28.4,22.0
2007-02-09,24.729166666666668,26.4,23.2
2007-02-10,25.145833333333332,28.8,23.2
2007-02-11,24.3625,26.3,22.1
2007-02-12,22.587500000000002,25.3,18.2
2007-02-13,21.8,25.5,18.6
2007-02-14,23.420833333333334,26.2,20.4
2007-02-15,24.429166666666664,28.1,20.5
2007-02-16,25.379166666666666,28.9,21.4
2007-02-17,26.71666666666667,29.1,24.6
2007-02-18,24.25,26.6,21.4
2007-02-19,20.554166666666667,21.9,18.6
2007-02-20,22.929166666666674,25.5,21.4
2007-02-21,23.312500000000004,25.5,22.1
2007-02-22,25.295833333333334,29.5,22.5
2007-02-23,25.737499999999997,29.1,22.5
2007-02-24,25.894565217391307,26.2,25.2
2007-02-25,26.087500000000006,29.7,23.0
2007-02-26,25.60416666666667,28.3,22.2
2007-02-27,26.224999999999998,29.5,23.1
2007-02-28,27.09166666666667,31.8,23.5
2007-03-01,27.866666666666664,30.7,25.0
2007-03-02,27.637500000000003,31.2,23.7
2007-03-03,25.683333333333337,30.0,23.0
2007-03-04,26.275000000000002,29.9,23.2
2007-03-05,26.849999999999998,30.4,24.6
2007-03-06,26.854166666666668,31.4,23.5
2007-03-07,27.69999999999999,30.7,25.9
2007-03-08,26.670833333333338,29.9,23.2
2007-03-09,26.962499999999995,31.2,23.7
2007-03-10,26.020833333333332,30.0,23.8
2007-03-11,24.24166666666667,27.7,22.5
2007-03-12,25.287499999999998,29.9,22.5
2007-03-13,24.558333333333334,26.7,21.9
2007-03-14,24.092857142857138,24.66190476190476,22.4
2007-03-15,25.737500000000008,30.0,22.9
2007-03-16,25.337500000000002,28.0,23.5
2007-03-17,23.158333333333328,24.5,21.4
2007-03-18,23.029166666666665,27.0,21.3
2007-03-19,23.516666666666666,28.2,19.3
2007-03-20,24.3,29.3,21.0
2007-03-21,23.954166666666666,27.6,21.4
2007-03-22,23.9875,27.9,20.0
2007-03-23,25.404166666666665,30.3,21.9
2007-03-24,26.537500000000005,30.0,23.3
2007-03-25,23.979166666666668,28.7,21.4
2007-03-26,24.329166666666666,29.1,20.4
2007-03-27,26.17916666666667,29.4,23.1
2007-03-28,26.587499999999995,30.5,23.3
2007-03-29,25.962500000000006,30.0,22.3
2007-03-30,26.595833333333335,31.6,23.0
2007-03-31,26.691666666666666,32.2,22.7
2007-04-01,24.758333333333336,27.4,22.9
2007-04-02,24.616666666666664,28.6,21.6
2007-04-03,26.30416666666667,30.7,23.6
2007-04-04,23.849999999999998,26.6,20.8
2007-04-05,23.2625,26.0,19.2
2007-04-06,22.375,26.6,19.4
2007-04-07,21.37272727272728,21.73181818181818,20.4
2007-04-08,23.658333333333335,28.7,21.6
2007-04-09,22.92916666666667,27.4,18.7
2007-04-10,22.895833333333332,26.2,19.2
2007-04-11,23.679166666666664,27.8,20.0
2007-04-12,24.354166666666668,27.4,21.7
2007-04-13,22.891666666666666,23.8,22.0
2007-04-14,21.620833333333334,24.4,19.9
2007-04-15,23.358333333333338,26.7,21.6
2007-04-16,23.729166666666668,27.3,20.4
2007-04-17,24.379166666666666,28.1,21.4
2007-04-18,24.304166666666664,29.3,20.1
2007-04-19,24.450000000000003,28.2,21.3
2007-04-20,24.879166666666666,28.9,22.1
2007-04-21,24.729166666666668,30.3,20.3
2007-04-22,24.10416666666666,28.8,19.8
2007-04-23,24.608333333333338,28.8,21.1
2007-04-24,24.60416666666667,27.3,22.6
2007-04-25,23.29583333333333,25.9,20.6
2007-04-26,23.3655303030303,26.4,21.5
2007-04-27,20.46145833333334,22.0,20.362499999999997
2007-04-28,18.683333333333334,23.5,14.9
2007-04-29,20.195833333333336,24.0,17.7
2007-04-30,20.883333333333336,26.3,16.1
2007-05-01,21.55,27.5,16.9
2007-05-02,22.35416666666666,25.4,20.2
2007-05-03,20.99166666666667,22.9,19.3
2007-05-04,21.379166666666666,24.1,18.8
2007-05-05,23.090079365079372,23.709523809523812,21.3
2007-05-06,22.766666666666666,27.4,18.5
2007-05-07,21.483333333333334,23.4,19.0
2007-05-08,16.71578947368421,19.5,15.0
2007-05-09,17.476923076923075,17.476923076923075,17.476923076923075
2007-05-10,17.716666666666665,21.4,14.9
2007-05-11,17.808333333333334,21.9,15.9
2007-05-12,18.341666666666665,22.8,13.2
2007-05-13,17.895833333333336,19.4,15.9
2007-05-14,17.654166666666665,21.5,15.6
2007-05-15,19.016666666666666,21.5,17.3
2007-05-16,20.166666666666668,22.6,18.1
2007-05-17,18.074999999999996,19.5,17.82
2007-05-18,18.13333333333333,18.13333333333333,18.13333333333333
2007-05-19,18.316666666666666,20.5,15.5
2007-05-20,18.520833333333332,21.3,16.7
2007-05-21,17.800000000000008,18.2,17.6
2007-05-22,21.839583333333334,21.839583333333326,21.839583333333326
2007-05-23,21.685416666666654,21.685416666666665,21.685416666666665
2007-05-24,19.331250000000008,19.331249999999997,19.331249999999997
2007-05-25,19.49375000000002,19.49375000000001,19.49375000000001
2007-05-26,17.310416666666658,17.310416666666665,17.310416666666665
2007-05-27,17.524999999999995,17.525,17.525
2007-05-28,18.187499999999996,18.187499999999996,18.187499999999996
2007-05-29,18.868749999999995,18.868750000000006,18.868750000000006
2007-05-30,18.13541666666667,18.135416666666668,18.135416666666668
2007-05-31,18.69375000000001,18.693749999999998,18.693749999999998
2007-06-01,18.818750000000012,18.818750000000005,18.818750000000005
2007-06-02,17.768750000000008,17.768750000000004,17.768750000000004
2007-06-03,17.75416666666666,17.75416666666666,17.75416666666666
2007-06-04,17.662500000000005,17.662499999999998,17.662499999999998
2007-06-05,17.245833333333334,17.245833333333334,17.245833333333334
2007-06-06,19.972916666666663,19.972916666666663,19.972916666666663
2007-06-07,,,
2007-06-08,17.785416666666666,17.785416666666666,17.785416666666666
2007-06-09,20.316666666666666,20.31666666666667,20.31666666666667
2007-06-10,19.360416666666655,19.360416666666662,19.360416666666662
2007-06-11,20.71041666666667,20.71041666666666,20.71041666666666
2007-06-12,25.2,25.2,25.2
2007-06-13,21.160416666666666,21.160416666666666,21.160416666666666
2007-06-14,19.016666666666655,19.016666666666666,19.016666666666666
2007-06-15,21.60000000000001,21.6,21.6
2007-06-16,16.321376811594195,25.7,14.5
2007-06-17,14.85909090909091,17.8,12.5
2007-06-18,14.899999999999997,14.9,14.9
2007-06-19,15.881944444444438,16.805555555555554,14.2
2007-06-20,18.729166666666664,22.0,16.8
2007-06-21,18.729166666666668,24.5,16.0
2007-06-22,19.958333333333332,27.2,16.4
2007-06-23,21.70833333333334,26.0,17.0
2007-06-24,16.895833333333336,20.5,14.8
2007-06-25,13.704166666666667,14.9,12.4
2007-06-26,15.325000000000001,18.2,12.6
2007-06-27,16.508333333333336,18.1,13.8
2007-06-28,16.587500000000002,19.6,14.3
2007-06-29,14.829166666666667,19.9,10.4
2007-06-30,14.195833333333331,17.1,11.4
2007-07-01,14.55833333333333,16.1,13.6
2007-07-02,14.15,17.5,11.3
2007-07-03,16.60833333333333,20.9,14.0
2007-07-04,17.124999999999996,23.4,13.4
2007-07-05,18.083333333333336,24.7,13.2
2007-07-06,20.075,27.9,14.1
2007-07-07,21.799999999999997,29.9,16.9
2007-07-08,18.57916666666667,21.3,17.2
2007-07-09,16.916666666666664,18.1,15.9
2007-07-10,18.266666666666666,20.6,16.6
2007-07-11,13.75,16.7,11.4
2007-07-12,11.404166666666667,12.4,10.5
2007-07-13,13.595833333333333,17.2,10.8
2007-07-14,16.404166666666665,19.8,14.4
2007-07-15,15.583333333333337,17.0,14.1
2007-07-16,13.787500000000001,14.9,12.4
2007-07-17,15.904166666666667,20.1,13.3
2007-07-18,16.354166666666668,20.1,14.5
2007-07-19,13.737499999999997,19.4,7.8
2007-07-20,14.374999999999998,21.1,8.8
2007-07-21,14.7125,21.3,9.1
2007-07-22,15.766666666666667,17.1,14.9
2007-07-23,15.504166666666665,17.0,11.7
2007-07-24,11.125,15.2,7.0
2007-07-25,13.612499999999999,17.1,12.0
2007-07-26,11.199999999999998,16.4,6.9
2007-07-27,11.600000000000003,19.8,4.6
2007-07-28,12.167857142857143,13.9,11.7
2007-07-29,8.329347826086954,9.556521739130435,4.2
2007-07-30,12.387137681159418,12.704347826086956,9.2
2007-07-31,14.689673913043476,15.578260869565218,12.5
2007-08-01,14.458333333333336,18.8,10.9
2007-08-02,15.516666666666667,17.6,13.4
2007-08-03,17.1375,22.5,15.2
2007-08-04,16.099999999999998,18.5,13.7
2007-08-05,12.741666666666665,13.3,12.1
2007-08-06,15.170833333333334,19.3,12.1
2007-08-07,16.005434782608702,17.7,15.834782608695654
2007-08-08,14.908333333333331,18.4,11.2
2007-08-09,18.60833333333333,22.0,16.1
2007-08-10,17.662500000000005,19.9,16.0
2007-08-11,15.025000000000006,17.2,13.6
2007-08-12,14.704166666666666,17.7,12.4
2007-08-13,17.816666666666666,21.5,15.5
2007-08-14,19.123369565217402,19.8,19.01304347826087
2007-08-15,16.791666666666668,18.9,15.9
2007-08-16,16.9625,21.0,14.5
2007-08-17,16.945833333333333,20.2,12.7
2007-08-18,16.63333333333333,18.7,13.6
2007-08-19,17.94166666666667,21.3,15.7
2007-08-20,17.8875,20.9,15.5
2007-08-21,13.395833333333336,17.0,8.0
2007-08-22,14.245833333333335,17.9,10.5
2007-08-23,16.29583333333333,20.3,12.9
2007-08-24,17.649999999999995,24.0,13.2
2007-08-25,18.3375,20.4,17.5
2007-08-26,18.612499999999997,20.8,17.4
2007-08-27,16.829166666666666,22.1,14.7
2007-08-28,12.420833333333336,15.0,10.2
2007-08-29,13.70833333333333,16.8,12.0
2007-08-30,14.762499999999998,16.3,13.0
2007-08-31,15.466666666666663,17.6,14.2
2007-09-01,17.129166666666666,19.8,15.5
2007-09-02,17.966666666666665,20.9,15.9
2007-09-03,17.70416666666667,20.8,14.9
2007-09-04,20.5,24.0,18.3
2007-09-05,20.875,23.6,19.6
2007-09-06,20.3625,22.8,19.0
2007-09-07,20.429166666666664,22.5,19.2
2007-09-08,20.44583333333333,23.4,18.3
2007-09-09,20.479166666666668,24.8,15.7
2007-09-10,20.3875,23.3,17.4
2007-09-11,21.625,23.9,20.6
2007-09-12,21.679166666666664,24.8,19.6
2007-09-13,21.554166666666664,25.2,18.4
2007-09-14,22.208333333333332,24.2,20.4
2007-09-15,21.05,25.2,17.6
2007-09-16,21.15416666666667,23.1,18.9
2007-09-17,19.062499999999996,20.7,17.7
2007-09-18,18.28333333333333,20.4,16.4
2007-09-19,20.379166666666666,24.0,18.1
2007-09-20,21.004166666666663,24.7,19.2
2007-09-21,20.975000000000005,23.1,20.1
2007-09-22,20.12916666666667,21.1,18.8
2007-09-23,20.429166666666667,21.7,19.4
2007-09-24,18.64166666666667,21.4,13.6
2007-09-25,15.245833333333335,20.1,11.6
2007-09-26,15.829166666666671,18.1,13.3
2007-09-27,18.058333333333337,18.6,17.3
2007-09-28,19.554166666666667,23.6,15.8
2007-09-29,19.03333333333333,22.6,14.8
2007-09-30,18.612499999999997,23.2,12.9
2007-10-01,19.033333333333335,22.9,14.2
2007-10-02,20.024999999999995,23.3,16.0
2007-10-03,20.912499999999998,23.1,19.1
2007-10-04,21.433333333333337,24.8,18.8
2007-10-05,21.375,24.2,19.3
2007-10-06,21.84583333333333,23.9,20.4
2007-10-07,21.958333333333332,26.0,18.6
2007-10-08,20.804166666666667,21.6,19.7
2007-10-09,21.974999999999998,22.02608695652174,20.8
2007-10-10,22.662499999999998,25.1,21.1
2007-10-11,22.45416666666667,25.0,20.9
2007-10-12,21.912499999999998,24.3,20.3
2007-10-13,22.075000000000003,27.8,19.8
2007-10-14,19.070833333333336,20.2,16.8
2007-10-15,17.987499999999997,19.7,16.4
2007-10-16,19.82083333333333,21.2,18.6
2007-10-17,21.245833333333334,23.6,18.9
2007-10-18,21.066666666666666,24.3,18.4
2007-10-19,21.4375,24.4,19.1
2007-10-20,22.833333333333332,26.1,20.3
2007-10-21,22.329166666666666,26.3,19.2
2007-10-22,21.06666666666667,23.0,19.3
2007-10-23,20.849999999999994,22.9,19.3
2007-10-24,19.720833333333335,21.7,17.5
2007-10-25,19.62916666666667,22.0,16.8
2007-10-26,23.8125,31.1,19.0
2007-10-27,24.31666666666666,31.0,19.3
2007-10-28,23.391666666666666,27.2,19.6
2007-10-29,22.325,24.0,20.7
2007-10-30,22.58333333333333,26.0,19.1
2007-10-31,23.933333333333337,27.5,20.6
2007-11-01,23.054166666666664,24.6,20.8
2007-11-02,19.437499999999996,21.2,17.7
2007-11-03,18.804166666666664,22.0,15.7
2007-11-04,20.01666666666667,23.3,17.0
2007-11-05,17.983333333333334,19.2,16.3
2007-11-06,21.05416666666667,25.6,17.0
2007-11-07,22.854166666666668,26.1,19.1
2007-11-08,23.833333333333332,28.1,20.6
2007-11-09,23.145833333333332,24.6,21.0
2007-11-10,25.483333333333334,32.2,20.8
2007-11-11,21.379166666666674,24.6,18.5
2007-11-12,20.1,22.4,18.3
2007-11-13,20.516666666666662,23.2,16.9
2007-11-14,22.783333333333335,25.4,21.1
2007-11-15,18.895833333333332,20.7,17.4
2007-11-16,22.58749999999999,22.587500000000002,22.587500000000002
2007-11-17,21.90625,21.90625,21.90625
2007-11-18,21.597916666666663,21.597916666666663,21.597916666666663
2007-11-19,24.13333333333333,24.133333333333336,24.133333333333336
2007-11-20,22.983333333333334,25.6,20.8
2007-11-21,22.304166666666664,27.2,16.7
2007-11-22,22.258333333333336,26.4,17.9
2007-11-23,21.679166666666664,24.9,16.8
2007-11-24,22.379166666666666,26.2,18.6
2007-11-25,22.325,24.8,20.9
2007-11-26,21.270833333333332,22.0,20.7
2007-11-27,21.3625,26.4,15.2
2007-11-28,22.325000000000003,24.9,19.9
2007-11-29,21.137499999999996,24.8,16.0
2007-11-30,21.837500000000002,26.1,17.2
2007-12-01,22.316666666666666,26.3,17.8
2007-12-02,23.541666666666668,27.1,19.5
2007-12-03,23.81249999999999,26.9,22.4
2007-12-04,22.979166666666668,24.2,21.3
2007-12-05,24.633333333333336,28.0,22.6
2007-12-06,21.566666666666666,22.5,20.2
2007-12-07,22.35833333333333,25.9,18.6
2007-12-08,24.70833333333333,28.8,21.4
2007-12-09,25.520833333333332,29.6,23.0
2007-12-10,24.329166666666666,28.2,20.2
2007-12-11,24.416666666666668,26.2,22.1
2007-12-12,22.7,24.4,21.4
2007-12-13,21.67916666666667,25.8,17.9
2007-12-14,23.00833333333333,26.6,19.2
2007-12-15,23.058333333333334,27.4,17.4
2007-12-16,23.379166666666674,27.1,19.7
2007-12-17,21.900000000000006,24.0,20.2
2007-12-18,22.383333333333336,26.5,18.9
2007-12-19,23.233333333333334,27.2,20.3
2007-12-20,23.070833333333336,26.1,18.8
2007-12-21,22.84583333333333,25.3,20.1
2007-12-22,24.674999999999997,30.1,20.3
2007-12-23,25.420833333333338,28.7,22.0
2007-12-24,25.929166666666664,29.0,22.8
2007-12-25,25.858333333333334,29.1,22.7
2007-12-26,25.683333333333334,28.1,23.0
2007-12-27,26.29583333333333,32.1,23.3
2007-12-28,26.291666666666668,32.5,22.2
2007-12-29,26.629166666666666,31.3,22.9
2007-12-30,26.862500000000008,30.9,22.6
2007-12-31,25.166666666666668,30.6,22.3
2008-01-01,24.158333333333328,28.2,20.5
2008-01-02,24.275000000000006,26.4,22.0
2008-01-03,26.00833333333333,29.5,23.1
2008-01-04,26.437499999999996,30.9,23.6
2008-01-05,25.795833333333334,28.4,22.5
2008-01-06,23.679166666666664,25.8,21.7
2008-01-07,24.012500000000003,28.6,19.1
2008-01-08,25.787499999999998,29.5,22.7
2008-01-09,25.90833333333333,29.0,22.9
2008-01-10,26.329166666666676,29.1,23.0
2008-01-11,27.008333333333336,33.0,24.5
2008-01-12,24.11666666666667,25.7,22.6
2008-01-13,24.2625,26.5,22.5
2008-01-14,25.066666666666666,28.8,22.0
2008-01-15,25.66666666666666,28.7,22.4
2008-01-16,26.412499999999998,29.3,23.5
2008-01-17,24.404166666666665,27.0,22.5
2008-01-18,24.845833333333342,28.8,21.8
2008-01-19,24.016666666666666,27.5,22.0
2008-01-20,23.120833333333337,25.5,20.9
2008-01-21,22.4375,24.4,19.8
2008-01-22,22.687500000000004,27.1,19.0
2008-01-23,22.59583333333333,25.8,19.2
2008-01-24,21.883333333333336,26.0,19.4
2008-01-25,22.45416666666667,26.4,19.8
2008-01-26,22.78333333333333,26.2,19.7
2008-01-27,23.474999999999998,26.9,19.6
2008-01-28,23.237499999999997,26.9,19.1
2008-01-29,23.775000000000002,27.0,21.4
2008-01-30,22.066666666666666,23.9,19.5
2008-01-31,20.445833333333333,21.7,19.7
2008-02-01,21.9875,25.4,19.7
2008-02-02,23.337500000000002,27.1,20.6
2008-02-03,22.95,26.8,19.8
2008-02-04,22.0,26.2,17.1
2008-02-05,23.391666666666666,28.5,18.0
2008-02-06,23.829166666666666,28.7,18.5
2008-02-07,24.224999999999998,26.9,21.3
2008-02-08,24.34166666666667,28.0,20.2
2008-02-09,24.974999999999998,30.1,21.0
2008-02-10,26.279166666666658,30.3,23.2
2008-02-11,23.775000000000006,26.5,21.8
2008-02-12,24.154166666666665,28.5,20.6
2008-02-13,25.541666666666668,29.0,22.3
2008-02-14,25.625000000000004,30.2,21.8
2008-02-15,26.02083333333333,29.3,23.1
2008-02-16,26.370833333333334,29.8,23.4
2008-02-17,24.962499999999995,30.2,20.2
2008-02-18,24.083333333333332,29.2,19.8
2008-02-19,25.066666666666663,28.5,21.4
2008-02-20,25.483333333333334,29.5,21.1
2008-02-21,24.779166666666658,28.7,22.5
2008-02-22,25.1875,28.4,21.2
2008-02-23,25.71666666666667,28.8,23.0
2008-02-24,25.0125,28.3,21.4
2008-02-25,23.429166666666664,25.8,20.5
2008-02-26,23.295833333333334,26.5,21.6
2008-02-27,24.275000000000002,27.9,21.6
2008-02-28,24.662499999999994,27.8,22.0
2008-02-29,23.195833333333336,24.8,20.7
2008-03-01,24.491666666666664,31.5,20.7
2008-03-02,25.71666666666667,31.5,21.6
2008-03-03,23.26847826086957,27.0,20.7
2008-03-04,25.29583333333333,29.3,21.8
2008-03-05,25.400000000000002,29.2,21.8
2008-03-06,26.170833333333334,31.5,21.8
2008-03-07,26.712499999999995,30.5,23.1
2008-03-08,26.950000000000006,29.9,23.5
2008-03-09,26.708333333333332,31.1,22.5
2008-03-10,26.512500000000003,30.7,22.7
2008-03-11,25.57916666666667,28.1,23.6
2008-03-12,22.924999999999997,25.3,20.2
2008-03-13,22.141666666666666,25.2,19.7
2008-03-14,22.26666666666667,25.7,18.0
2008-03-15,21.541666666666668,25.0,18.5
2008-03-16,21.6875,24.8,19.2
2008-03-17,21.537499999999998,25.9,17.9
2008-03-18,22.28333333333333,24.0,21.0
2008-03-19,24.654166666666665,28.8,21.5
2008-03-20,25.78333333333333,28.8,23.5
2008-03-21,25.129166666666663,29.4,21.4
2008-03-22,25.620833333333334,29.4,22.7
2008-03-23,23.250000000000004,25.8,21.3
2008-03-24,22.829166666666666,25.7,21.5
2008-03-25,22.79583333333333,24.9,21.2
2008-03-26,23.174999999999997,26.4,20.5
2008-03-27,24.099999999999994,29.4,19.7
2008-03-28,23.95,27.1,22.1
2008-03-29,22.620833333333334,25.9,21.0
2008-03-30,22.3125,25.2,20.1
2008-03-31,20.424999999999997,24.4,16.1
2008-04-01,22.379166666666666,25.7,19.2
2008-04-02,22.433333333333337,28.3,19.2
2008-04-03,21.71666666666667,25.7,19.8
2008-04-04,20.691666666666666,25.2,16.4
2008-04-05,21.129166666666666,25.1,16.4
2008-04-06,22.04166666666667,26.5,18.2
2008-04-07,23.925000000000008,28.6,20.3
2008-04-08,24.141666666666666,29.0,19.7
2008-04-09,24.42916666666666,29.5,20.5
2008-04-10,24.562499999999996,30.7,21.1
2008-04-11,23.77916666666667,28.7,20.0
2008-04-12,24.875,29.1,21.7
2008-04-13,23.291666666666668,25.9,20.3
2008-04-14,20.029166666666665,24.4,18.0
2008-04-15,17.22083333333333,21.8,13.1
2008-04-16,18.283333333333335,19.6,16.5
2008-04-17,20.28333333333333,22.4,18.6
2008-04-18,20.049999999999997,24.1,15.3
2008-04-19,20.087500000000002,25.7,15.3
2008-04-20,19.31666666666667,20.5,18.0
2008-04-21,20.02916666666667,23.1,18.1
2008-04-22,21.525000000000002,26.3,18.0
2008-04-23,20.679166666666667,25.2,16.5
2008-04-24,21.887500000000003,26.1,17.9
2008-04-25,21.90416666666667,29.5,15.5
2008-04-26,21.36666666666667,25.4,16.4
2008-04-27,22.61666666666667,27.1,18.5
2008-04-28,20.8125,22.7,19.5
2008-04-29,20.308333333333334,22.5,18.3
2008-04-30,17.0125,20.6,11.4
2008-05-01,15.92173913043478,21.1,11.3
2008-05-02,17.74166666666667,19.8,16.7
2008-05-03,18.55,24.0,14.5
2008-05-04,20.52916666666667,23.2,18.7
2008-05-05,19.337500000000002,24.3,15.3
2008-05-06,16.808333333333337,21.9,11.4
2008-05-07,16.316666666666666,22.1,11.1
2008-05-08,16.479166666666668,21.7,12.6
2008-05-09,16.445833333333336,20.2,12.5
2008-05-10,15.5625,21.0,10.2
2008-05-11,16.73333333333333,21.2,12.1
2008-05-12,18.029166666666665,22.5,14.0
2008-05-13,18.087500000000002,22.4,13.8
2008-05-14,18.42083333333333,24.1,13.5
2008-05-15,18.64166666666667,24.3,13.7
2008-05-16,17.762500000000003,21.6,13.1
2008-05-17,18.066666666666663,24.0,12.7
2008-05-18,19.091666666666665,23.6,14.2
2008-05-19,20.61884057971014,28.9,15.6
2008-05-20,20.908333333333335,25.1,17.0
2008-05-21,26.954545454545453,26.954545454545453,26.954545454545453
2008-05-22,23.65416666666667,32.6,17.8
2008-05-23,23.329166666666666,30.7,18.3
2008-05-24,23.266666666666666,30.2,18.5
2008-05-25,20.099999999999998,24.2,16.3
2008-05-26,16.575,20.5,12.3
2008-05-27,19.92083333333333,23.4,17.3
2008-05-28,21.412499999999998,24.3,18.9
2008-05-29,20.408333333333335,22.3,18.5
2008-05-30,16.054166666666664,18.3,13.2
2008-05-31,11.854166666666666,18.0,6.0
2008-06-01,14.778442028985502,19.1,12.2
2008-06-02,16.260507246376804,16.743478260869562,14.7
2008-06-03,16.2125,17.6,14.5
2008-06-04,17.0625,22.0,13.6
2008-06-05,16.613949275362327,18.073913043478264,13.2
2008-06-06,18.81413043478261,26.0,16.1
2008-06-07,17.070833333333336,21.3,14.2
2008-06-08,20.062500000000004,24.3,17.6
2008-06-09,20.654166666666665,29.2,15.9
2008-06-10,16.991666666666664,19.7,12.8
2008-06-11,13.241666666666665,18.8,7.9
2008-06-12,15.608333333333336,18.7,13.0
2008-06-13,16.379166666666666,21.4,13.6
2008-06-14,18.02083333333334,22.3,14.5
